14.021, -19.755
13.928, -20.04
13.835, -20.325
13.741, -20.61
13.645, -20.905
13.552, -21.19
13.459, -21.475
13.366, -21.76
13.273, -22.045
13.18, -22.33
13.087, -22.615
12.79, -22.852
13.916, -19.408
13.823, -19.693
13.73, -19.978
13.637, -20.263
13.544, -20.548
13.447, -20.843
13.355, -21.128
13.261, -21.413
13.168, -21.698
13.075, -21.983
12.982, -22.268
12.889, -22.553
12.634, -22.804
13.759, -19.359
13.666, -19.644
13.573, -19.929
13.387, -20.5
13.477, -20.199
13.291, -20.794
13.198, -21.079
13.105, -21.364
13.012, -21.65
12.919, -21.935
12.826, -22.22
12.733, -22.505
12.436, -22.742
13.561, -19.297
13.468, -19.582
13.375, -19.867
13.282, -20.153
13.189, -20.438
13.093, -20.732
13, -21.017
12.907, -21.303
12.814, -21.588
12.721, -21.873
12.628, -22.158
12.535, -22.443
13.363, -19.235
13.27, -19.52
13.177, -19.805
13.084, -20.091
12.991, -20.376
12.895, -20.67
12.802, -20.955
12.709, -21.241
12.616, -21.526
12.523, -21.811
12.43, -22.096
12.337, -22.381
13.166, -19.173
13.073, -19.458
12.98, -19.744
12.887, -20.028
12.793, -20.314
12.697, -20.608
12.604, -20.893
12.511, -21.179
12.418, -21.464
12.325, -21.749
12.232, -22.034
12.139, -22.319
12.968, -19.111
12.875, -19.396
12.782, -19.681
12.689, -19.967
12.596, -20.252
12.5, -20.546
12.407, -20.831
12.314, -21.117
12.221, -21.402
12.127, -21.687
12.034, -21.972
11.941, -22.257
17.509, -17.727
17.939, -14.746
18.068, -13.852
17.251, -19.503
17.724, -16.231
17.853, -15.338
17.552, -17.425
17.681, -16.532
17.638, -16.833
17.982, -14.445
17.81, -15.639
18.025, -14.153
17.466, -18.018
17.38, -18.61
17.337, -18.911
17.423, -18.319
17.767, -15.93
17.294, -19.212
17.595, -17.134
17.896, -15.047
17.825, -14.118
17.437, -16.798
17.093, -19.177
17.481, -16.507
17.696, -15.011
17.738, -14.71
17.566, -15.895
17.652, -15.303
17.136, -18.876
17.523, -16.196
17.05, -19.468
17.179, -18.585
17.394, -17.099
17.265, -17.982
17.308, -17.691
17.867, -13.817
17.609, -15.604
17.782, -14.419
17.222, -18.283
17.351, -17.39
17.194, -17.064
17.591, -14.384
17.237, -16.763
17.15, -17.355
16.978, -18.549
16.935, -18.84
17.322, -16.161
17.28, -16.472
17.677, -13.792
17.107, -17.656
17.634, -14.083
17.366, -15.869
17.419, -15.568
16.849, -19.433
16.892, -19.141
17.021, -18.248
17.505, -14.976
17.548, -14.675
17.065, -17.957
17.461, -15.267
16.691, -19.106
17.476, -13.756
16.95, -17.33
17.132, -16.125
17.175, -15.834
17.218, -15.533
17.089, -16.436
17.304, -14.941
16.864, -17.922
17.433, -14.047
17.347, -14.64
16.993, -17.028
16.734, -18.805
17.046, -16.727
17.39, -14.348
16.648, -19.407
16.907, -17.621
16.778, -18.514
17.261, -15.242
16.82, -18.213
16.931, -16.09
17.275, -13.721
16.802, -16.993
17.189, -14.313
17.017, -15.497
17.232, -14.012
16.673, -17.886
17.103, -14.905
17.06, -15.206
16.458, -19.372
16.716, -17.585
17.146, -14.614
16.587, -18.478
16.888, -16.401
16.544, -18.78
16.501, -19.071
16.974, -15.799
16.63, -18.177
16.759, -17.294
16.845, -16.702
16.859, -15.171
16.472, -17.851
16.429, -18.152
16.988, -14.278
16.386, -18.443
16.515, -17.55
16.902, -14.87
16.945, -14.579
16.773, -15.763
16.816, -15.462
16.644, -16.667
16.687, -16.365
16.73, -16.064
17.074, -13.686
16.558, -17.259
16.343, -18.744
16.257, -19.336
16.3, -19.035
16.601, -16.958
17.031, -13.987
16.099, -19
16.754, -14.543
16.443, -16.631
16.539, -16.029
16.357, -17.223
16.228, -18.117
16.486, -16.33
16.142, -18.709
16.883, -13.65
16.711, -14.834
16.185, -18.408
16.84, -13.951
16.271, -17.816
16.668, -15.136
16.4, -16.922
16.314, -17.525
16.625, -15.427
16.797, -14.242
16.582, -15.728
16.056, -19.301
15.941, -18.674
16.113, -17.489
15.898, -18.975
16.639, -13.916
16.596, -14.207
16.338, -15.994
16.424, -15.401
16.252, -16.596
16.467, -15.1
16.209, -16.897
16.295, -16.295
16.166, -17.188
16.381, -15.692
16.682, -13.615
16.51, -14.799
15.984, -18.373
16.07, -17.78
16.027, -18.081
16.553, -14.508
15.855, -19.266
15.809, -17.736
15.594, -19.222
15.981, -16.552
16.153, -15.348
15.938, -16.843
15.637, -18.921
16.325, -14.163
16.196, -15.057
15.723, -18.329
15.852, -17.435
16.282, -14.464
16.024, -16.251
16.11, -15.649
15.68, -18.63
16.239, -14.756
15.895, -17.144
16.411, -13.571
16.368, -13.872
16.067, -15.95
15.766, -18.038
15.909, -15.614
15.608, -17.701
15.694, -17.109
15.479, -18.594
15.823, -16.216
16.091, -14.429
15.651, -17.41
15.78, -16.517
15.737, -16.808
16.048, -14.72
15.866, -15.915
16.134, -14.128
16.005, -15.021
16.177, -13.837
16.22, -13.536
15.436, -18.886
15.393, -19.187
15.565, -18.002
15.522, -18.293
15.962, -15.322
15.848, -14.695
15.761, -15.287
15.45, -17.375
15.493, -17.074
15.537, -16.783
15.235, -18.86
15.321, -18.258
16.02, -13.5
15.192, -19.151
15.804, -14.986
15.278, -18.559
15.579, -16.482
15.89, -14.394
15.364, -17.967
15.718, -15.578
15.407, -17.666
15.675, -15.879
15.977, -13.801
15.632, -16.18
15.933, -14.093
15.26, -17.339
15.432, -16.155
15.001, -19.116
15.776, -13.766
15.69, -14.358
15.603, -14.951
15.173, -17.931
15.087, -18.524
15.561, -15.252
15.647, -14.659
15.302, -17.038
15.733, -14.067
15.13, -18.233
15.819, -13.465
15.474, -15.844
15.044, -18.825
15.346, -16.747
15.389, -16.446
15.216, -17.63
15.517, -15.543
15.145, -16.712
15.317, -15.517
15.36, -15.216
15.489, -14.323
15.016, -17.605
14.8, -19.081
15.446, -14.624
15.532, -14.032
15.102, -17.003
15.231, -16.12
15.575, -13.731
14.843, -18.789
15.403, -14.915
14.93, -18.197
15.188, -16.411
14.973, -17.896
14.886, -18.488
15.274, -15.809
15.059, -17.304
15.618, -13.44
15.384, -13.695
14.987, -16.375
14.729, -18.162
14.944, -16.677
15.427, -13.404
15.169, -15.181
15.03, -16.084
14.815, -17.57
15.212, -14.89
14.643, -18.754
14.772, -17.861
15.298, -14.288
15.116, -15.482
14.6, -19.055
14.858, -17.269
14.901, -16.978
14.686, -18.453
15.341, -13.996
15.255, -14.589
15.073, -15.773
14.571, -17.826
15.226, -13.369
14.753, -16.641
14.528, -18.127
14.925, -15.447
15.183, -13.66
15.054, -14.553
14.442, -18.719
14.839, -16.049
14.882, -15.738
14.968, -15.146
15.011, -14.854
14.399, -19.02
14.796, -16.35
14.71, -16.942
14.485, -18.428
15.097, -14.252
14.657, -17.233
15.14, -13.961
14.614, -17.534
14.423, -17.499
14.638, -16.014
14.466, -17.198
14.294, -18.392
14.681, -15.712
14.896, -14.227
14.552, -16.606
14.251, -18.683
14.337, -18.091
14.81, -14.819
15.025, -13.334
14.767, -15.11
14.853, -14.518
14.208, -18.984
14.509, -16.907
14.724, -15.411
14.595, -16.315
14.982, -13.625
14.38, -17.8
14.939, -13.926
14.324, -16.261
14.506, -15.066
14.066, -18.048
14.195, -17.154
14.281, -16.562
14.023, -18.339
14.549, -14.765
14.238, -16.853
14.721, -13.581
14.592, -14.474
14.109, -17.746
14.463, -15.367
13.98, -18.64
14.635, -14.173
14.367, -15.97
14.678, -13.882
14.42, -15.659
14.152, -17.455
14.52, -13.546
14.434, -14.138
14.391, -14.439
13.779, -18.604
13.822, -18.303
14.219, -15.623
13.994, -17.119
14.477, -13.847
14.305, -15.031
13.951, -17.42
13.908, -17.711
14.176, -15.934
13.865, -18.012
14.037, -16.828
14.133, -16.225
14.262, -15.332
14.348, -14.74
14.09, -16.527
13.76, -17.385
14.19, -14.404
13.674, -17.977
13.889, -16.491
14.104, -14.996
14.018, -15.588
13.803, -17.083
14.233, -14.112
13.932, -16.2
13.975, -15.899
14.319, -13.51
13.846, -16.792
14.276, -13.811
13.717, -17.676
14.147, -14.705
13.631, -18.278
13.588, -18.569
14.061, -15.297
13.473, -17.941
13.559, -17.349
13.774, -15.864
14.033, -14.077
14.075, -13.776
14.119, -13.485
13.989, -14.368
13.645, -16.757
13.903, -14.96
13.516, -17.65
13.732, -16.165
13.86, -15.262
13.688, -16.456
13.817, -15.563
13.387, -18.534
13.602, -17.048
13.946, -14.669
13.43, -18.242
13.669, -15.226
13.402, -17.023
13.272, -17.906
13.358, -17.314
13.756, -14.634
13.186, -18.498
13.574, -15.828
13.928, -13.449
13.885, -13.741
13.229, -18.207
13.487, -16.421
13.713, -14.935
13.315, -17.615
13.842, -14.042
13.626, -15.527
13.798, -14.333
13.445, -16.722
13.531, -16.13
18.237, -7.296
18.225, -7.596
18.212, -7.895
18.2, -8.195
18.163, -9.094
18.113, -10.303
18.038, -12.101
18.125, -10.003
18.1, -10.603
18.15, -9.394
18.188, -8.495
18.051, -11.802
18.001, -13.001
18.075, -11.202
18.088, -10.903
18.138, -9.694
18.026, -12.401
18.013, -12.701
18.175, -8.794
18.063, -11.502
17.988, -8.481
17.888, -10.889
18.013, -7.882
17.876, -11.189
17.938, -9.68
17.863, -11.489
17.913, -10.29
17.814, -12.688
17.963, -9.081
17.951, -9.381
18, -8.182
17.851, -11.788
17.801, -12.987
17.901, -10.59
18.025, -7.582
17.839, -12.088
17.826, -12.388
17.925, -9.99
17.975, -8.781
18.037, -7.282
17.813, -7.869
17.602, -12.974
17.689, -10.876
17.701, -10.576
17.664, -11.476
17.627, -12.375
17.651, -11.775
17.676, -11.176
17.751, -9.367
17.713, -10.277
17.763, -9.068
17.838, -7.269
17.826, -7.569
17.614, -12.674
17.639, -12.075
17.739, -9.667
17.776, -8.768
17.788, -8.468
17.801, -8.169
17.726, -9.977
17.626, -7.556
17.564, -9.054
17.589, -8.455
17.551, -9.354
17.576, -8.755
17.638, -7.256
17.539, -9.654
17.414, -12.661
17.439, -12.062
17.427, -12.361
17.477, -11.163
17.514, -10.263
17.464, -11.462
17.526, -9.964
17.601, -8.155
17.613, -7.855
17.489, -10.863
17.501, -10.563
17.452, -11.762
17.402, -12.961
17.252, -11.749
17.389, -8.442
17.414, -7.842
17.327, -9.95
17.364, -9.041
17.227, -12.348
17.401, -8.142
17.426, -7.542
17.289, -10.85
17.264, -11.449
17.277, -11.149
17.339, -9.641
17.24, -12.048
17.377, -8.741
17.302, -10.55
17.202, -12.948
17.215, -12.648
17.439, -7.243
17.352, -9.341
17.314, -10.25
17.165, -9.028
17.077, -11.136
17.177, -8.728
17.09, -10.836
17.14, -9.627
17.04, -12.035
17.202, -8.129
17.003, -12.934
17.065, -11.436
17.114, -10.237
17.214, -7.829
17.015, -12.635
17.227, -7.529
17.152, -9.328
17.052, -11.735
17.102, -10.537
17.028, -12.335
17.239, -7.229
17.127, -9.937
17.189, -8.428
16.977, -8.714
16.816, -12.621
16.903, -10.523
16.84, -12.021
16.915, -10.223
16.965, -9.014
17.002, -8.115
17.027, -7.515
16.94, -9.613
16.927, -9.923
16.828, -12.321
16.803, -12.92
16.853, -11.721
16.878, -11.122
16.99, -8.414
16.865, -11.422
16.89, -10.822
17.04, -7.216
17.015, -7.815
16.953, -9.314
16.678, -11.109
16.653, -11.708
16.703, -10.509
16.604, -12.907
16.765, -9.001
16.616, -12.607
16.69, -10.809
16.666, -11.409
16.815, -7.802
16.753, -9.3
16.641, -12.008
16.84, -7.202
16.827, -7.502
16.628, -12.308
16.79, -8.401
16.741, -9.6
16.778, -8.701
16.728, -9.91
16.803, -8.102
16.715, -10.21
16.347, -12.589
16.446, -10.191
16.546, -7.783
16.409, -11.09
16.334, -12.889
16.57, -7.184
16.533, -8.083
16.496, -8.982
16.484, -9.282
16.359, -12.289
16.371, -11.99
16.421, -10.791
16.384, -11.69
16.471, -9.582
16.558, -7.484
16.508, -8.683
16.396, -11.39
16.458, -9.892
16.433, -10.491
16.521, -8.383
16.234, -10.478
16.334, -8.07
16.358, -7.47
16.371, -7.171
16.271, -9.568
16.296, -8.969
16.309, -8.669
16.321, -8.37
16.246, -10.178
16.184, -11.677
16.196, -11.377
16.135, -12.875
16.159, -12.276
16.147, -12.576
16.259, -9.878
16.209, -11.077
16.284, -9.269
16.221, -10.777
16.172, -11.976
16.346, -7.77
15.935, -12.862
16.109, -8.656
16.034, -10.464
16.022, -10.764
16.084, -9.256
15.947, -12.562
16.159, -7.457
16.146, -7.757
16.097, -8.956
15.985, -11.663
15.972, -11.963
16.059, -9.865
16.134, -8.057
15.997, -11.364
16.171, -7.157
16.047, -10.165
16.121, -8.356
16.072, -9.555
16.009, -11.064
15.96, -12.263
15.971, -7.144
15.909, -8.643
15.822, -10.751
15.797, -11.35
15.922, -8.343
15.81, -11.051
15.772, -11.95
15.859, -9.852
15.872, -9.542
15.847, -10.151
15.785, -11.65
15.835, -10.451
15.934, -8.043
15.947, -7.744
15.885, -9.242
15.735, -12.849
15.959, -7.444
15.897, -8.943
15.748, -12.549
15.76, -12.249
15.685, -9.229
15.735, -8.03
15.747, -7.73
15.772, -7.131
15.548, -12.536
15.759, -7.431
15.71, -8.63
15.673, -9.529
15.585, -11.637
15.573, -11.936
15.722, -8.33
15.61, -11.037
15.536, -12.836
15.622, -10.738
15.598, -11.337
15.66, -9.838
15.635, -10.438
15.647, -10.138
15.697, -8.929
15.56, -12.236
15.41, -11.024
15.435, -10.425
15.51, -8.616
15.336, -12.822
15.46, -9.825
15.547, -7.717
15.572, -7.118
15.398, -11.324
15.522, -8.317
15.386, -11.624
15.348, -12.523
15.361, -12.223
15.56, -7.417
15.485, -9.216
15.535, -8.017
15.473, -9.515
15.448, -10.125
15.423, -10.724
15.498, -8.916
15.373, -11.923
15.298, -8.902
15.373, -7.104
15.211, -11.01
15.198, -11.31
15.348, -7.703
15.335, -8.003
15.161, -12.209
15.136, -12.809
15.36, -7.403
15.223, -10.711
15.149, -12.509
15.273, -9.502
15.311, -8.602
15.186, -11.61
15.248, -10.111
15.174, -11.909
15.236, -10.411
15.261, -9.811
15.323, -8.303
15.286, -9.202
15.161, -7.39
15.148, -7.69
15.074, -9.488
14.999, -11.297
15.173, -7.09
15.086, -9.189
15.136, -7.99
14.937, -12.795
15.111, -8.589
14.974, -11.896
15.048, -10.098
15.123, -8.289
14.962, -12.196
15.098, -8.889
14.986, -11.596
15.061, -9.798
15.036, -10.398
15.024, -10.697
15.011, -10.997
14.949, -12.496
14.779, -10.078
14.68, -12.476
14.891, -7.371
14.866, -7.97
14.717, -11.577
14.854, -8.27
14.817, -9.169
14.729, -11.277
14.791, -9.779
14.692, -12.176
14.742, -10.977
14.879, -7.67
14.842, -8.57
14.667, -12.776
14.829, -8.869
14.705, -11.877
14.804, -9.469
14.767, -10.378
14.754, -10.678
14.555, -10.664
14.679, -7.657
14.605, -9.455
14.617, -9.156
14.692, -7.357
14.517, -11.564
14.567, -10.365
14.642, -8.556
14.53, -11.264
14.654, -8.257
14.629, -8.856
14.48, -12.463
14.505, -11.863
14.667, -7.957
14.579, -10.065
14.542, -10.964
14.592, -9.765
14.493, -12.163
14.468, -12.762
14.492, -7.344
14.392, -9.752
14.367, -10.352
14.33, -11.251
14.343, -10.951
14.355, -10.651
14.43, -8.843
14.417, -9.143
14.442, -8.543
14.268, -12.749
14.305, -11.85
14.405, -9.442
14.467, -7.944
14.318, -11.55
14.281, -12.449
14.48, -7.644
14.293, -12.15
14.455, -8.243
14.38, -10.052
14.267, -7.93
14.143, -10.938
14.292, -7.331
14.093, -12.136
14.218, -9.129
14.081, -12.436
14.155, -10.638
14.23, -8.83
14.168, -10.338
14.243, -8.53
14.255, -8.23
14.205, -9.429
14.131, -11.237
14.28, -7.631
14.068, -12.736
14.193, -9.739
14.118, -11.537
14.106, -11.837
14.18, -10.039
13.968, -10.325
14.043, -8.517
13.956, -10.625
13.943, -10.924
13.993, -9.725
14.031, -8.816
13.906, -11.824
13.894, -12.123
13.98, -10.025
14.018, -9.116
14.055, -8.217
13.869, -12.723
14.093, -7.318
13.918, -11.524
13.881, -12.423
13.931, -11.224
14.08, -7.617
14.006, -9.416
14.068, -7.917
18.089, -0.673
18.093, -0.973
18.097, -1.272
18.102, -1.572
18.115, -2.472
18.132, -3.681
18.159, -5.48
18.128, -3.381
18.137, -3.981
18.119, -2.772
18.106, -1.872
18.154, -5.18
18.172, -6.38
18.145, -4.581
18.141, -4.281
18.123, -3.072
18.163, -5.78
18.167, -6.08
18.11, -2.172
18.15, -4.881
17.906, -1.873
17.941, -4.282
17.897, -1.273
17.945, -4.582
17.923, -3.072
17.95, -4.881
17.932, -3.682
17.967, -6.081
17.914, -2.472
17.919, -2.772
17.901, -1.573
17.954, -5.181
17.971, -6.381
17.936, -3.982
17.893, -0.973
17.958, -5.481
17.963, -5.781
17.928, -3.382
17.91, -2.173
17.888, -0.673
17.697, -1.274
17.771, -6.381
17.741, -4.282
17.736, -3.983
17.749, -4.882
17.762, -5.782
17.754, -5.182
17.745, -4.582
17.719, -2.773
17.732, -3.683
17.714, -2.473
17.688, -0.674
17.692, -0.974
17.767, -6.081
17.758, -5.482
17.723, -3.073
17.71, -2.173
17.705, -1.874
17.701, -1.574
17.727, -3.383
17.492, -0.975
17.514, -2.474
17.505, -1.874
17.518, -2.774
17.509, -2.174
17.488, -0.675
17.522, -3.074
17.566, -6.082
17.557, -5.482
17.562, -5.782
17.545, -4.583
17.531, -3.683
17.549, -4.883
17.527, -3.383
17.501, -1.574
17.496, -1.274
17.54, -4.283
17.536, -3.983
17.553, -5.183
17.571, -6.382
17.353, -5.183
17.305, -1.875
17.296, -1.275
17.327, -3.384
17.314, -2.475
17.362, -5.783
17.3, -1.575
17.292, -0.975
17.34, -4.284
17.349, -4.884
17.344, -4.584
17.322, -3.074
17.357, -5.483
17.309, -2.175
17.335, -3.984
17.37, -6.383
17.366, -6.083
17.287, -0.675
17.318, -2.774
17.331, -3.684
17.113, -2.475
17.144, -4.584
17.109, -2.175
17.139, -4.284
17.122, -3.075
17.157, -5.484
17.1, -1.576
17.17, -6.383
17.148, -4.884
17.131, -3.685
17.096, -1.276
17.166, -6.084
17.091, -0.976
17.118, -2.775
17.152, -5.184
17.135, -3.985
17.161, -5.784
17.087, -0.676
17.126, -3.385
17.104, -1.876
16.909, -2.175
16.965, -6.083
16.935, -3.984
16.957, -5.483
16.93, -3.684
16.913, -2.474
16.9, -1.575
16.891, -0.975
16.922, -3.074
16.926, -3.384
16.961, -5.783
16.97, -6.382
16.952, -5.183
16.944, -4.583
16.904, -1.875
16.948, -4.883
16.939, -4.284
16.887, -0.675
16.895, -1.275
16.917, -2.774
16.743, -4.584
16.752, -5.184
16.734, -3.984
16.769, -6.383
16.713, -2.475
16.765, -6.083
16.739, -4.284
16.748, -4.884
16.695, -1.276
16.717, -2.775
16.756, -5.484
16.687, -0.676
16.691, -0.976
16.761, -5.783
16.704, -1.875
16.721, -3.075
16.708, -2.175
16.726, -3.385
16.7, -1.576
16.73, -3.685
16.495, -6.083
16.46, -3.684
16.425, -1.275
16.473, -4.584
16.499, -6.383
16.416, -0.676
16.429, -1.575
16.442, -2.475
16.447, -2.775
16.49, -5.783
16.486, -5.483
16.469, -4.284
16.482, -5.183
16.451, -3.075
16.42, -0.975
16.438, -2.175
16.477, -4.884
16.455, -3.384
16.464, -3.984
16.433, -1.875
16.264, -3.985
16.229, -1.576
16.22, -0.976
16.216, -0.676
16.251, -3.075
16.242, -2.475
16.238, -2.176
16.233, -1.876
16.259, -3.685
16.281, -5.184
16.277, -4.884
16.299, -6.383
16.29, -5.784
16.294, -6.084
16.255, -3.385
16.273, -4.584
16.246, -2.775
16.268, -4.285
16.286, -5.484
16.224, -1.276
16.098, -6.384
16.037, -2.176
16.063, -3.985
16.068, -4.285
16.046, -2.776
16.094, -6.084
16.02, -0.977
16.024, -1.277
16.042, -2.476
16.081, -5.185
16.085, -5.485
16.055, -3.386
16.028, -1.577
16.077, -4.885
16.015, -0.677
16.059, -3.686
16.033, -1.876
16.05, -3.076
16.072, -4.585
16.09, -5.784
15.815, -0.678
15.837, -2.177
15.867, -4.286
15.876, -4.886
15.832, -1.877
15.872, -4.586
15.885, -5.485
15.854, -3.386
15.85, -3.076
15.859, -3.686
15.881, -5.185
15.863, -3.986
15.828, -1.577
15.824, -1.277
15.846, -2.777
15.898, -6.385
15.819, -0.978
15.841, -2.477
15.894, -6.085
15.889, -5.785
15.645, -2.777
15.628, -1.578
15.623, -1.278
15.615, -0.678
15.693, -6.086
15.619, -0.978
15.636, -2.178
15.65, -3.077
15.68, -5.186
15.685, -5.486
15.632, -1.878
15.671, -4.587
15.698, -6.386
15.667, -4.287
15.676, -4.886
15.654, -3.387
15.663, -3.987
15.658, -3.687
15.641, -2.477
15.689, -5.786
15.471, -4.587
15.462, -3.988
15.436, -2.178
15.497, -6.386
15.454, -3.388
15.423, -1.279
15.414, -0.679
15.476, -4.887
15.432, -1.879
15.48, -5.187
15.493, -6.086
15.489, -5.787
15.419, -0.979
15.445, -2.778
15.427, -1.579
15.449, -3.078
15.458, -3.688
15.467, -4.287
15.44, -2.478
15.484, -5.487
15.24, -2.477
15.214, -0.678
15.271, -4.586
15.275, -4.886
15.223, -1.278
15.227, -1.578
15.288, -5.786
15.297, -6.385
15.218, -0.978
15.267, -4.287
15.293, -6.086
15.249, -3.077
15.236, -2.177
15.28, -5.186
15.258, -3.687
15.284, -5.486
15.262, -3.987
15.254, -3.387
15.232, -1.878
15.245, -2.777
15.018, -0.979
15.022, -1.279
15.049, -3.078
15.075, -4.887
15.014, -0.679
15.044, -2.778
15.027, -1.578
15.097, -6.386
15.036, -2.178
15.084, -5.486
15.057, -3.688
15.031, -1.878
15.088, -5.786
15.04, -2.478
15.079, -5.187
15.053, -3.388
15.062, -3.987
15.066, -4.287
15.071, -4.587
15.092, -6.086
14.787, -3.685
14.822, -6.083
14.748, -0.976
14.757, -1.575
14.809, -5.184
14.761, -1.875
14.774, -2.775
14.805, -4.884
14.783, -3.385
14.818, -5.783
14.8, -4.584
14.752, -1.276
14.765, -2.175
14.827, -6.383
14.77, -2.475
14.813, -5.484
14.778, -3.075
14.792, -3.984
14.796, -4.284
14.596, -4.285
14.552, -1.276
14.578, -3.075
14.574, -2.776
14.548, -0.976
14.609, -5.184
14.591, -3.985
14.565, -2.176
14.604, -4.885
14.561, -1.876
14.569, -2.476
14.622, -6.084
14.613, -5.484
14.556, -1.576
14.587, -3.685
14.6, -4.585
14.583, -3.385
14.617, -5.784
14.626, -6.384
14.347, -0.977
14.382, -3.386
14.391, -3.986
14.404, -4.885
14.4, -4.585
14.395, -4.286
14.369, -2.476
14.373, -2.776
14.365, -2.177
14.426, -6.385
14.413, -5.485
14.378, -3.076
14.356, -1.577
14.408, -5.185
14.422, -6.085
14.352, -1.277
14.417, -5.785
14.36, -1.877
14.387, -3.686
14.156, -1.578
14.199, -4.586
14.147, -0.978
14.217, -5.785
14.173, -2.777
14.221, -6.085
14.195, -4.286
14.169, -2.477
14.191, -3.987
14.164, -2.177
14.16, -1.877
14.177, -3.077
14.204, -4.886
14.151, -1.278
14.226, -6.385
14.182, -3.387
14.208, -5.186
14.212, -5.486
14.186, -3.687
13.99, -3.987
13.964, -2.178
13.995, -4.287
13.999, -4.587
13.982, -3.387
13.968, -2.478
14.012, -5.486
14.016, -5.786
13.986, -3.687
13.973, -2.778
13.96, -1.878
14.025, -6.386
13.947, -0.979
14.008, -5.186
14.021, -6.086
14.003, -4.887
13.951, -1.278
13.977, -3.078
13.955, -1.578
17.269, 5.851
17.308, 5.554
17.347, 5.257
17.387, 4.959
17.504, 4.067
17.663, 2.868
17.898, 1.084
17.623, 3.165
17.702, 2.57
17.544, 3.77
17.426, 4.662
17.859, 1.381
18.016, 0.192
17.78, 1.976
17.741, 2.273
17.583, 3.472
17.937, 0.786
